Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long
528124,2020-12-26 03:37:17,6011679934075347,fraud_Erdman-Kertzmann,gas_transport,71.45,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,1974-04-16,4004d67f54186fc1d489ac4737cf0c7e,1388029037,40.070667,-105.279952
470886,2020-12-13 14:39:29,4922710831011201,fraud_Hoppe-Parisian,kids_pets,69.95,Heather,Chase,F,6888 Hicks Stream Suite 954,Manor,PA,15665,40.3359,-79.6607,1472,Public affairs consultant,1941-03-07,c91488bd3b7ca92fa53658b85fd96640,1386945569,40.895631,-80.085263
412856,2020-11-30 14:07:02,4364010865167176,"fraud_Reichert, Rowe and Mraz",shopping_net,1.87,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,1b7a00077b454e8fc6c3f64ed00d9e50,1385820422,38.895772,-120.340908
204910,2020-09-01 02:02:41,583699482621,fraud_Kiehn-Emmerich,grocery_pos,78.23,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1936-07-22,346d3f222aaa68adb431f6d62987036e,1378000961,44.15288,-89.181218
4715,2020-06-22 17:17:54,2264937662466770,fraud_Johns-Hoeger,entertainment,2.59,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,855eb41d4b5fe0f76b22c044d17c66c4,1371921474,29.964737,-97.517695
531558,2020-12-27 00:34:42,4169388510116,"fraud_Ferry, Lynch and Kautzer",misc_net,4.33,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,1962-09-27,98df503b91567c9fe7bf5a0cac921768,1388104482,43.232816,-77.955606
89005,2020-07-21 19:16:23,4634955908138648,fraud_Klein Group,entertainment,15.45,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,362d708bc5727a819e389347ac1ff422,1374434183,42.036443,-96.061291
230852,2020-09-12 14:37:06,340951438290556,"fraud_Watsica, Haag and Considine",shopping_pos,5.79,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,82dfa88753f8529aee6a4077e2f2033d,1378996626,41.281956,-74.825978
412221,2020-11-30 12:15:02,6011652924285713,fraud_Beier-Hyatt,shopping_pos,20.85,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,f0d148facd39c62995621e1efd281e8f,1385813702,38.773803,-91.97269
135558,2020-08-07 22:06:32,675961917837,"fraud_Windler, Goodwin and Kovacek",home,84.53,Christopher,Cummings,M,478 George Course Apt. 056,Sprague,NE,68438,40.6267,-96.7456,142,Chiropodist,1967-08-24,f57d93fb49e81c88ddde75dca6030409,1375913192,40.333459000000005,-96.78623
355075,2020-11-05 16:35:57,30030380240193,fraud_Ernser-Lynch,food_dining,50.37,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,f025002c341b231a67200d7bbae3029e,1383669357,30.484597,-99.551611
373101,2020-11-13 17:36:53,4364010865167176,fraud_Kuhic LLC,shopping_net,1.59,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,658b418bacf846b0b059c638fc24a88f,1384364213,39.920349,-119.673635
295673,2020-10-10 23:58:22,180048185037117,fraud_Collier LLC,home,49.27,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,1d755bf3e078ccbc2bedc74f7daa6867,1381449502,41.090624,-74.567081
68947,2020-07-14 18:32:18,4917187576956394,fraud_Beier and Sons,home,8.0,Joel,Rivera,M,121 Solis Summit Apt. 934,Tryon,OK,74875,35.8759,-96.9623,1165,"Psychotherapist, child",1944-11-11,7e4a058f4645c6f882dda51f74e12e04,1373826738,36.801205,-96.220586
450235,2020-12-08 11:01:30,341546199006537,"fraud_Streich, Hansen and Veum",gas_transport,74.97,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,64825fb7fa26def857cc8014ee95369b,1386500490,64.473998,-166.509533
407549,2020-11-29 06:40:13,376656886990758,fraud_Block-Parisian,misc_net,8.09,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,7b2dff86d2ff9e598a1e14259556767a,1385707213,31.789208,-94.571234
367780,2020-11-10 18:29:25,30029052116970,"fraud_Mosciski, Ziemann and Farrell",shopping_net,2.07,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,2983ccc382a5a255a7140e51248cfdd2,1384108165,42.722431,-79.36235
395703,2020-11-23 14:57:49,4792627764422477317,fraud_Rau-Robel,kids_pets,55.27,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,1898e1bb0f54f9f06b07fa75f627ca76,1385218669,38.828336,-95.640802
508691,2020-12-21 15:01:14,571314334723,fraud_McCullough LLC,misc_pos,9.78,Lori,Mclean,F,4548 Werner Wells Apt. 441,Mc Clellandtown,PA,15458,39.8882,-79.8694,2379,"Sales professional, IT",1971-01-19,fac7e16af2e46c48a0639e54c6ffca61,1387638074,39.557612,-78.883829
298437,2020-10-12 00:15:22,4958589671582726883,"fraud_Olson, Becker and Koch",gas_transport,66.46,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,f9a87b80dc09ca6c584d9ce1c1ac85ad,1381536922,38.692937,-78.018651
460752,2020-12-11 01:13:30,3573030041201292,fraud_Kuhic Inc,grocery_pos,159.16,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,b0fa3d4f165969ebc21f01909ab25b61,1386724410,41.26248,-110.267723
538471,2020-12-28 08:16:01,2305336922781618,fraud_Kutch LLC,gas_transport,57.32,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,05c626b143ac44baaf6116130044440b,1388218561,41.373937,-92.644546
25521,2020-06-29 20:50:04,4958589671582726883,fraud_Pollich LLC,home,1.66,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,130f954376a608731df10ec55b473e65,1372539004,38.47341,-77.389882
427581,2020-12-03 17:43:37,30143535920989,fraud_Wisozk and Sons,misc_pos,17.62,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",1980-08-17,4d91eeecfbb9255ba7115209603d564f,1386092617,40.318874,-75.828271
469181,2020-12-13 06:29:25,675990301623,fraud_Goodwin-Nitzsche,grocery_pos,131.04,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,b12d11e10b3befff1281022e8fcd529d,1386916165,40.503954,-75.33896899999999
485640,2020-12-15 23:12:39,630451534402,"fraud_Turner, Ziemann and Lehner",food_dining,51.9,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,8a635121e6766b4d81866b7c2b7123ed,1387149159,46.919340000000005,-87.15745600000001
380,2020-06-21 14:22:49,180048185037117,fraud_Kassulke PLC,shopping_net,3.12,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,d6fc2038a4e43f2fa4e7951f28538337,1371824569,39.975851,-74.427575
148062,2020-08-11 16:29:11,3576431665303017,"fraud_Hagenes, Kohler and Hoppe",food_dining,201.06,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,fbcdb017d50a25c098a0821c61c3b82e,1376238551,33.888872,-111.28686
260810,2020-09-25 13:17:00,375248307838179,fraud_Skiles LLC,home,24.82,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,1967-09-16,18a8b3128eb35c6bb4d65d1dee992e9d,1380115020,39.207673,-80.720023
393647,2020-11-22 21:25:37,3540017235499519,"fraud_Lakin, Ferry and Beatty",food_dining,54.75,Lawrence,Frost,M,82448 Tucker Cliff,Kittery Point,ME,3905,43.0976,-70.7121,1780,Broadcast engineer,1983-01-21,d01f0471cf958d1698302f6327f4cfa9,1385155537,42.750263,-70.55884300000001
30355,2020-07-01 05:01:16,3558881852140592,fraud_Bruen-Yost,misc_pos,53.78,Christopher,Holt,M,05597 Michael Spurs,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,c70a00b3bc52fb00c95fd62275422cc5,1372654876,35.05141,-112.258371
193080,2020-08-28 05:25:15,30434173205605,fraud_McDermott-Weimann,grocery_pos,123.21,Kylie,Kirby,F,79816 Jackson Squares,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,62cccf8fba235a77847d8f26d2c60d59,1377667515,45.127014,-123.892145
179700,2020-08-23 16:25:12,4992346398065154184,fraud_Kirlin and Sons,personal_care,23.64,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,9080a03ecf8c270980c6bf9dd1e88a72,1377275112,41.700454,-88.593548
541128,2020-12-28 17:38:16,6517217825320610,"fraud_Yost, Schamberger and Windler",kids_pets,85.61,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,91be7c32a785c844c8b11b2d5430b917,1388252296,31.275055,-89.515552
282284,2020-10-04 22:45:11,4926376199189801,fraud_Will Ltd,food_dining,51.1,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,3a3eeaf9766340719cfe96faecc2f29d,1380926711,36.259143,-91.14855
97149,2020-07-25 12:31:28,370818583810103,"fraud_Okuneva, Schneider and Rau",shopping_pos,6.24,John,Davis,M,9670 Monroe Junctions,Rockwood,PA,15557,39.9373,-79.1865,3684,General practice doctor,1976-01-10,5734cc6b97de32fb85f8e42602581194,1374755488,40.337503000000005,-79.4375
233736,2020-09-13 18:25:23,36722699017270,fraud_Collier LLC,home,29.32,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,a18fe6c4e7c3ebc742c996c058fbba46,1379096723,32.7516,-111.214344
103878,2020-07-27 14:22:13,4464457352619,"fraud_Zboncak, Rowe and Murazik",shopping_net,106.84,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,22c7f1b2ac7500048ca36d75817a6d36,1374934933,30.853252,-85.114604
78072,2020-07-18 20:05:29,581686439828,fraud_Gaylord-Powlowski,home,122.61,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,b47fe6d0651bf7a92aeb6b6aab33f8e9,1374177929,40.711646,-79.071591
366911,2020-11-10 12:56:33,373043435942726,fraud_Hoppe-Parisian,kids_pets,48.75,Vincent,Richards,M,2064 Tyler Fork,Beasley,TX,77417,29.479,-95.9681,2457,Trading standards officer,1981-03-04,2e0ea2c976308f6e5f05d383587a0e5b,1384088193,30.130017,-96.778135
361788,2020-11-08 21:43:04,4005676619255478,fraud_Padberg-Rogahn,entertainment,149.56,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,0c3251a501dd1b89ec513d4f0afee756,1383946984,31.41077,-91.509287
401404,2020-11-25 20:43:12,3538520143479972,fraud_Fadel Inc,health_fitness,102.86,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,83f178dfdfa7c0e559968b21c4bc5a1f,1385412192,41.097728,-84.187527
130181,2020-08-05 10:29:56,180046617132290,fraud_Deckow-O'Conner,grocery_pos,78.66,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",1942-04-17,25015a05358231c5ff718c2acba4e651,1375698596,37.497486,-89.673716
480923,2020-12-15 05:29:14,3598014571045296,fraud_Miller-Harris,misc_net,1127.31,Lisa,Clark,F,07943 Davis River,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,1993-10-07,91265aec9757cfb9cea0c6997cedbd10,1387085354,35.057931,-76.50524
60081,2020-07-12 11:31:11,6538441737335434,"fraud_Tillman, Dickinson and Labadie",gas_transport,57.95,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,0456861f7ccaa820d39ee33da204c1cd,1373628671,41.254116,-81.109212
47608,2020-07-07 11:14:40,4900628639996,fraud_Bauch-Raynor,grocery_pos,85.73,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,f78e34d22550564aea71140a5dc46664,1373195680,33.094118,-118.910912
404572,2020-11-27 17:39:16,2248348993063230,"fraud_Hermiston, Russel and Price",food_dining,27.72,Jennifer,Scott,F,376 John Fork Suite 848,Randolph,OH,44265,41.0109,-81.2977,51,Mechanical engineer,1960-08-05,31705ba513654703708711ec5e1b1d75,1385573956,41.47946,-81.855488
303893,2020-10-13 19:11:14,30135235368675,"fraud_Altenwerth, Cartwright and Koss",shopping_net,5.65,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,e6b2747c249ab749eb320d96951c0f12,1381691474,39.984196,-94.728252
24727,2020-06-29 17:01:25,4855488158131690372,"fraud_Feil, Hilpert and Koss",food_dining,54.61,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,1993-09-29,3368dcf0354fab069230e085835653b8,1372525285,44.391451,-72.747045
419722,2020-12-01 15:39:27,3577794103155425,"fraud_Goyette, Howell and Collier",shopping_pos,366.65,Mary,Humphrey,F,9853 Flynn Hollow Apt. 602,Reynolds,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1994-11-12,930d61aab97270167bb809270149f62e,1385912367,48.687305,-97.428558
424570,2020-12-02 18:47:19,180042946491150,fraud_Douglas-White,entertainment,40.03,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,4030920cc79a9028026d12e931f180c8,1386010039,27.225299,-82.957527
455131,2020-12-09 09:43:05,4969856774088583,fraud_Pouros-Conroy,shopping_pos,5.45,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,70003,29.9975,-90.2146,137067,Advertising account planner,1951-12-04,639b7a93712fa08833cd857a2f3a0fb5,1386582185,29.974669,-89.69864399999999
422334,2020-12-01 23:51:34,676245600876,"fraud_Hettinger, McCullough and Fay",home,82.04,Ashley,Blanchard,F,292 Lowe Dam Suite 858,West Palm Beach,FL,33417,26.7197,-80.1248,459921,Historic buildings inspector/conservation officer,1960-06-14,7ac0e3791a870f990bfecae70f71b055,1385941894,27.677785,-80.910595
27029,2020-06-30 06:39:10,3583093681934489,"fraud_Reilly, Heaney and Cole",gas_transport,102.28,Hannah,Knight,F,0900 Beverly Landing,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,4dcea4506aadb16635ebcbbbc7c9f123,1372574350,37.928371000000006,-86.68602299999999
112899,2020-07-30 17:02:31,4328928491302401,fraud_Gerlach Inc,shopping_net,5.29,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,1981-05-06,cb5f2a797953eb594a08c7970e9fa1b9,1375203751,43.325227000000005,-87.427594
412877,2020-11-30 14:11:12,676195318214,fraud_Dare-Marvin,entertainment,34.02,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",1983-07-24,e723b2d75f93aa73f7d904dc277cae08,1385820672,30.458025,-95.603614
81074,2020-07-19 18:43:34,4025612008285111,fraud_Wilkinson LLC,personal_care,48.92,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,1949-03-20,9eaf4f0921b99351ecc7d8f741823e9c,1374259414,41.545868,-79.73533
47757,2020-07-07 12:14:46,3501509250702469,"fraud_Terry, Johns and Bins",misc_pos,7.98,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1979-01-02,5df058eff3494989071f625a276cf49c,1373199286,25.789531,-81.318789
29694,2020-06-30 22:14:09,2356276337669917,"fraud_Durgan, Gislason and Spencer",home,39.81,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,21619,38.9583,-76.2842,5848,Paediatric nurse,1981-02-15,da5a4013af3d35e7727be2f2eb562e0b,1372630449,38.819071,-75.62184599999999
167473,2020-08-18 16:22:05,6011504998544485,fraud_Zboncak LLC,food_dining,12.68,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,df5b12a0355d6aa2bed9ae61a2f0b40c,1376842925,32.908640000000005,-86.12691600000001
134062,2020-08-07 07:50:20,38199021865320,fraud_Bernhard Inc,gas_transport,77.0,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,e8bd388c3a358389a64cc0919675431b,1375861820,43.258519,-72.63929
470714,2020-12-13 14:00:27,4302480582202074,fraud_O'Keefe-Wisoky,food_dining,18.58,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,a2b46f6639db43114231f6df604518ed,1386943227,43.28827,-86.49683900000001
475061,2020-12-14 07:37:04,377895991033232,"fraud_Streich, Hansen and Veum",gas_transport,44.63,Kimberly,Myers,F,6881 King Isle Suite 228,Higganum,CT,6441,41.4682,-72.5751,5438,"Librarian, academic",1964-11-17,34d8bc990ad80b936e91efe074685adf,1387006624,41.201023,-71.963494
285077,2020-10-05 20:34:27,3545109339866548,fraud_Kassulke PLC,shopping_net,7.44,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,af1b5a705768a9be52e1e30f15cfb172,1381005267,32.92648,-91.041225
9812,2020-06-23 22:57:11,3598215285024754,"fraud_McDermott, Osinski and Morar",home,1.14,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,14e63510b8216c86ba04534d09173931,1372028231,40.438224,-72.93892199999999
46268,2020-07-07 00:44:33,3589255887819806,fraud_Wolf Inc,grocery_pos,56.76,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,c047be6398a8bc54d1d1af85f5d9a58c,1373157873,39.083439,-79.01209399999999
150104,2020-08-12 09:46:46,4797297220948468262,fraud_Kilback LLC,grocery_pos,128.62,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,20f2649c79cea2ff31c5adc984c9ecd2,1376300806,38.580368,-87.169739
167760,2020-08-18 17:49:08,4586810168620942,fraud_Hammes-Beatty,kids_pets,76.89,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,a06ca0d3503a88767c5d5fae49130036,1376848148,31.91763,-80.380686
161589,2020-08-17 03:09:08,3519232971341141,fraud_Sawayn PLC,shopping_pos,5.43,Michael,Jones,M,754 Smith Isle,Amsterdam,OH,43903,40.4731,-80.9596,2208,Mental health nurse,1961-09-10,83dc35c56fbdc16b4a745c631bbb3b79,1376708948,40.665001,-81.1815
232575,2020-09-13 09:27:54,4769426683924058915,fraud_Kuhic Inc,grocery_pos,134.2,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,deca147d659127af348a671df3b9e621,1379064474,40.631324,-77.903121
421019,2020-12-01 19:46:17,4926376199189801,fraud_Klein Group,entertainment,73.96,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,0db6ddc4ad7ef2c70c45cc7379ad6cf3,1385927177,36.082724,-91.279446
312311,2020-10-18 07:51:53,571844099986,fraud_Doyle Ltd,grocery_pos,118.56,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,ac5987ea8ce58de3dccc6e1b30cf58ee,1382082713,37.692826,-85.348702
267163,2020-09-28 06:47:40,343746486082492,fraud_Doyle Ltd,grocery_pos,42.93,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,164c6639f73c2ee5969d0d25b8e2ddb2,1380350860,44.009995,-84.878842
321150,2020-10-21 09:44:06,583699482621,fraud_Schmidt and Sons,shopping_net,405.23,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1936-07-22,96a8bee351520eb7a18655f362fb7f01,1382348646,44.577429,-88.556066
308388,2020-10-16 08:03:03,375534208663984,fraud_Doyle Ltd,grocery_pos,107.33,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,36f33e7b3708b486768c8bee36461783,1381910583,37.912177,-80.13886600000001
355184,2020-11-05 18:01:08,4302480582202074,fraud_Parker-Kunde,personal_care,1.79,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,e6d0367329609a61a36a9828b6717795,1383674468,42.395656,-86.62629799999999
350566,2020-11-03 11:27:14,30263540414123,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,128.43,Erik,Patterson,M,162 Jessica Row Apt. 072,Hatch,UT,84735,37.7175,-112.4777,258,Geoscientist,1961-11-24,cca446503bf71c9893e0036056035259,1383478034,38.345206,-111.796535
313680,2020-10-18 19:07:10,4761403817546679245,fraud_Pagac LLC,shopping_pos,4.12,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,68e2852e23b715c15d71a7c343d11e91,1382123230,36.530076,-92.349552
435847,2020-12-05 22:35:19,30235268718158,"fraud_Hauck, Dietrich and Funk",kids_pets,69.87,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,1977-08-16,60f67cbefc0b76c3ac25e81bf7b6d80d,1386282919,41.092913,-74.444406
